id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
7291,1,0,240,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--40--sauna--kalenic/Nkp_lh_EfBx/
7290,1,0,240,3000.0,Beograd,Dedinje (RTV Pink),,0,,5,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--50--bazen-dvoriste/NkSe0pTfwys/
7798,1,0,240,2700.0,Beograd,Dedinje (RTV Pink),,4,,4,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--40--garaza/NkqdyNQYcid/
7792,1,0,240,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--40--2-garazna-kalenic/NkB7_Nn5BwU/
7791,1,0,240,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--40--sauna--kalenic/Nkp_lh_EfBx/
7790,1,0,240,3000.0,Beograd,Dedinje (RTV Pink),,0,,5,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--50--bazen-dvoriste/NkSe0pTfwys/
7041,1,1,239,110000.0,Niš,Pantelej,500,,2,12,2,1,,0,0,"TA pec, Klima, Etažno, Ostalo",,Izvorno stanje,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-sa-tri-stana-na-panteleju/NkK45sm0i8-/
7381,1,0,237,2500.0,Beograd,Dedinje (Beli dvor),,0,,5,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-triplex--50--dvoriste--garazaparking/NkLq9K_5H4D/
7881,1,0,237,2500.0,Beograd,Dedinje (Beli dvor),,0,,5,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-triplex--50--dvoriste--garazaparking/NkLq9K_5H4D/
7303,1,0,236,2200.0,Beograd,Vracar (Centar),,4,,4,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vrhunski-luksuz-i-estetika--40--vracar/NkMXTJfGdds/
7803,1,0,236,2200.0,Beograd,Vracar (Centar),,4,,4,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vrhunski-luksuz-i-estetika--40--vracar/NkMXTJfGdds/
7914,1,0,234,3500.0,Beograd,Dedinje (RTV Pink),,2,,5,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-senjaku--50--2-garazna---garsonjera/NkeYojjhXPg/
7414,1,0,234,3500.0,Beograd,Dedinje (RTV Pink),,2,,5,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-senjaku--50--2-garazna---garsonjera/NkeYojjhXPg/
467,1,1,233,99000.0,Niš,Palilula,44100,,3,7,2,1,,0,1,Etažno,1974,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/prodajem-kucu-233-m2-i-plac-441-m2/Nkxg3mZUisu/
7315,1,0,230,2300.0,Beograd,Vracar (Hram),,3,4,5,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-penthaus--4-spavace--ogromna-terasa-retko-u-ponudi/Nkki3XS2U0l/
8226,1,0,230,1500.0,Beograd,Dedinje (Beli dvor),,1,,4,3,0,1,0,1,"Klima, Etažno",,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-stan-za-izdavanje-dedinje-id615284/NkauY0HY1L_/
7815,1,0,230,2300.0,Beograd,Vracar (Hram),,3,4,5,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivan-penthaus--4-spavace--ogromna-terasa-retko-u-ponudi/Nkki3XS2U0l/
7726,1,0,230,1500.0,Beograd,Dedinje (Beli dvor),,1,,4,3,0,,0,1,"Klima, Etažno",,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-stan-za-izdavanje-dedinje-id615284/NkauY0HY1L_/
8380,1,1,228,380000.0,Beograd,Autokomanda,,4,,7,,1,0,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/70-autokomanda-jove-ilica-228m2-jove-ilica/Nk7Nn6wgZ0A/
8882,1,1,228,380000.0,Beograd,Autokomanda,,4,,7,,1,0,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/70-autokomanda-jove-ilica-228m2-jove-ilica/Nk7Nn6wgZ0A/
6186,1,1,225,199900.0,Beograd,Rakovica,,,2,,,1,,0,1,"Etažno, Klima",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-sa-3-stana-i-2-garaze-na-odlicnoj-lokacji/Nk8XoX0Q7j9/
7957,1,0,220,1400.0,Beograd,Dedinje (Beli dvor),,,,5,2,0,1,0,1,,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/an-attractive-four-bedroom-home/NkChIXg-Lwu/
7457,1,0,220,1400.0,Beograd,Dedinje (Beli dvor),,,,5,2,0,,0,1,,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/an-attractive-four-bedroom-home/NkChIXg-Lwu/
7908,1,0,220,3000.0,Beograd,Dedinje (RTV Pink),,3,,5,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-penthaus--bazen--terasa-200m2-ceo-grad-na-dlanu/NkUNNPs2Z0m/
7408,1,0,220,3000.0,Beograd,Dedinje (RTV Pink),,3,,5,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-penthaus--bazen--terasa-200m2-ceo-grad-na-dlanu/NkUNNPs2Z0m/
6904,1,1,220,164900.0,Vrnjacka Banja,,490,,3,12,5,1,,0,1,"TA pec, Klima, Etažno",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/centar-vrnjacke-banje-kuca220m2-i-plac-4-9-ari/Nko8RbmNq0U/
8247,1,1,219,460000.0,Beograd,Banovo brdo,,6,,5,4,1,1,1,1,Etažno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-penthouse-nov-236m2-id1751/NkMQHke07Lh/
397,1,1,219,460000.0,Beograd,Banovo brdo,,6,,5,4,1,,1,1,Etažno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-penthouse-nov-236m2-id1751/NkMQHke07Lh/
8449,1,1,219,854100.0,Beograd,Dedinje (RTV Pink),,4,4,4,2,0,1,1,1,Podno,,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-serdar-jola-dedinje-savski-venac-beograd-219m2/Nk-5rGA0mu3/
8950,1,1,219,854100.0,Beograd,Dedinje (RTV Pink),,4,4,4,2,0,1,1,1,Podno,,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-serdar-jola-dedinje-savski-venac-beograd-219m2/Nk-5rGA0mu3/
