id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
9042,1,1,62,124000.0,Beograd,Južni bulevar,,3,8,3,1,0,1,1,1,"Etažno, Klima",2021,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/stanovi/juzni-bulevar-objekat-u-izgradnji-cena-2000-evram2-plus-pdv/Nk4wcvRMGX4/
8617,1,1,67,120600.0,Beograd,Zemun (Save Kovacevica),,1,,3,1,0,0,0,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-luks-trosoban-kod-doma-zdravlja-zemun-id7087/Nk-_kMMB7dN/
9105,1,1,67,120600.0,Beograd,Zemun (Save Kovacevica),,1,,3,1,0,0,0,1,Etažno,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-luks-trosoban-kod-doma-zdravlja-zemun-id7087/Nk-_kMMB7dN/
8302,1,1,64,116200.0,Zlatibor,Centar,,5,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-64-m2-116200-eura-peti-sprat-stan-br69/NkDfOjgni4t/
8809,1,1,64,116200.0,Zlatibor,Centar,,5,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-64-m2-116200-eura-peti-sprat-stan-br69/NkDfOjgni4t/
8304,1,1,46,111100.0,Zlatibor,Centar,,,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-46m2-111100-eura-prizemlje-stan-br8/Nk7sbtRArNw/
8811,1,1,46,111100.0,Zlatibor,Centar,,,,2,1,0,0,,,Ostalo,2021,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-zlatibor-lux-46m2-111100-eura-prizemlje-stan-br8/Nk7sbtRArNw/
8547,1,1,55,110000.0,Beograd,Dušanovac,,1,3,3,1,0,1,0,1,"Klima, Etažno",2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-novogradnja-moze-na-kredit-banke/Nk1Tp8HjCmM/
9041,1,1,55,110000.0,Beograd,Dušanovac,,1,3,3,1,0,1,0,1,"Klima, Etažno",2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-novogradnja-moze-na-kredit-banke/Nk1Tp8HjCmM/
8342,1,1,88,107000.0,Beograd,Kanarevo brdo,,3,,4,,1,0,0,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodaje-se-cetvorosoban-stan-na-kanarevom-brdu/Nkl3lA0S4zN/
8847,1,1,88,107000.0,Beograd,Kanarevo brdo,,3,,4,,1,0,0,1,Ostalo,2021,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodaje-se-cetvorosoban-stan-na-kanarevom-brdu/Nkl3lA0S4zN/
8283,1,1,63,103500.0,Beograd,Vidikovacki venac,,4,7,3,1,1,1,1,1,Etažno,2021,Kompletna rekonstrukcija,https://www.nekretnine.rs/stambeni-objekti/stanovi/vidikovac-novogradnja-1650evram2-plus-pdv/Nkhe1RJ6ZKl/
